지점,지점명,일시,기온(°C),강수량(mm),습도(%)
232,천안,2022-04-16 04:00,4.7,,98
232,천안,2022-04-16 05:00,3.8,,100
232,천안,2022-04-16 06:00,3.4,,100
232,천안,2022-04-16 07:00,4.1,,100
232,천안,2022-04-16 08:00,7,,83
232,천안,2022-04-16 09:00,10.9,,60
232,천안,2022-04-16 10:00,13,,49
232,천안,2022-04-16 11:00,15.2,,43
232,천안,2022-04-16 12:00,16.7,,26
232,천안,2022-04-16 13:00,17.5,,25
232,천안,2022-04-16 14:00,17.8,,23
232,천안,2022-04-16 15:00,18,,20
232,천안,2022-04-16 16:00,17.4,,19
232,천안,2022-04-16 17:00,16.9,,16
232,천안,2022-04-16 18:00,16.2,,16
232,천안,2022-04-16 19:00,14.5,,21
232,천안,2022-04-16 20:00,11.9,,29
232,천안,2022-04-16 21:00,10,,42
232,천안,2022-04-16 22:00,8.5,,51
232,천안,2022-04-16 23:00,6.9,,58
232,천안,2022-04-17 00:00,5.4,,68
232,천안,2022-04-17 01:00,4.6,,72
232,천안,2022-04-17 02:00,3.9,,77
232,천안,2022-04-17 03:00,3.2,,80
232,천안,2022-04-17 04:00,2.3,,90
232,천안,2022-04-17 05:00,1.7,,93
232,천안,2022-04-17 06:00,1.5,,96
232,천안,2022-04-17 07:00,2.5,,92
232,천안,2022-04-17 08:00,5.8,,79
232,천안,2022-04-17 09:00,9.8,,54
232,천안,2022-04-17 10:00,13.1,,42
232,천안,2022-04-17 11:00,15.7,,28
232,천안,2022-04-17 12:00,17.5,,21
232,천안,2022-04-17 13:00,18.9,,20
232,천안,2022-04-17 14:00,19.9,,24
232,천안,2022-04-17 15:00,20.8,,22
232,천안,2022-04-17 16:00,20.4,,16
232,천안,2022-04-17 17:00,20.3,,22
232,천안,2022-04-17 18:00,18.6,,37
232,천안,2022-04-17 19:00,16.9,,45
232,천안,2022-04-17 20:00,15.3,,49
232,천안,2022-04-17 21:00,12.7,,58
232,천안,2022-04-17 22:00,10.9,,69
232,천안,2022-04-17 23:00,9.7,,74
232,천안,2022-04-18 00:00,9.2,,76
232,천안,2022-04-18 01:00,8.6,,79
232,천안,2022-04-18 02:00,8.5,,77
232,천안,2022-04-18 03:00,8,,83
232,천안,2022-04-18 04:00,7.3,,87
232,천안,2022-04-18 05:00,7.1,,89
232,천안,2022-04-18 06:00,7,,89
232,천안,2022-04-18 07:00,8.2,,84
232,천안,2022-04-18 08:00,9.2,,77
232,천안,2022-04-18 09:00,12.4,,60
232,천안,2022-04-18 10:00,14.8,,46
232,천안,2022-04-18 11:00,17.2,,34
232,천안,2022-04-18 12:00,19,,23
232,천안,2022-04-18 13:00,20.7,,23
232,천안,2022-04-18 14:00,21.1,,23
232,천안,2022-04-18 15:00,21.6,,22
232,천안,2022-04-18 16:00,21.1,,24
232,천안,2022-04-18 17:00,19,,28
232,천안,2022-04-18 18:00,17,,28
232,천안,2022-04-18 19:00,15.8,,31
232,천안,2022-04-18 20:00,14.8,,37
232,천안,2022-04-18 21:00,12.7,,45
232,천안,2022-04-18 22:00,10.4,,58
232,천안,2022-04-18 23:00,8.9,,67
232,천안,2022-04-19 00:00,7.9,,73
232,천안,2022-04-19 01:00,7.1,,77
232,천안,2022-04-19 02:00,6.8,,79
232,천안,2022-04-19 03:00,5.6,,87
232,천안,2022-04-19 04:00,4.9,,91
232,천안,2022-04-19 05:00,4.3,,94
232,천안,2022-04-19 06:00,3.8,,94
232,천안,2022-04-19 07:00,5.4,,90
232,천안,2022-04-19 08:00,8.6,,74
232,천안,2022-04-19 09:00,13.1,,48
232,천안,2022-04-19 10:00,15.8,,39
232,천안,2022-04-19 11:00,18.3,,32
232,천안,2022-04-19 12:00,20.4,,30
232,천안,2022-04-19 13:00,21.9,,24
232,천안,2022-04-19 14:00,22.4,,20
232,천안,2022-04-19 15:00,22.4,,27
232,천안,2022-04-19 16:00,22.1,,27
232,천안,2022-04-19 17:00,21.1,,26
232,천안,2022-04-19 18:00,19.8,,28
232,천안,2022-04-19 19:00,17.6,,44
232,천안,2022-04-19 20:00,15.5,,51
232,천안,2022-04-19 21:00,13.8,,55
232,천안,2022-04-19 22:00,10.8,,69
232,천안,2022-04-19 23:00,9.5,,75
232,천안,2022-04-20 00:00,7.8,,81
232,천안,2022-04-20 01:00,6.7,,86
232,천안,2022-04-20 02:00,5.9,,90
232,천안,2022-04-20 03:00,5.1,,92
232,천안,2022-04-20 04:00,4.3,,92
232,천안,2022-04-20 05:00,3.7,,93
232,천안,2022-04-20 06:00,3.1,,96
232,천안,2022-04-20 07:00,4.6,,88
232,천안,2022-04-20 08:00,8.2,,72
232,천안,2022-04-20 09:00,12.5,,61
232,천안,2022-04-20 10:00,15.6,,41
232,천안,2022-04-20 11:00,18.1,,33
232,천안,2022-04-20 12:00,19.3,,29
232,천안,2022-04-20 13:00,21,,26
232,천안,2022-04-20 14:00,22.8,,23
232,천안,2022-04-20 15:00,22.5,,22
232,천안,2022-04-20 16:00,22.3,,24
232,천안,2022-04-20 17:00,21.6,,23
232,천안,2022-04-20 18:00,20.2,,30
232,천안,2022-04-20 19:00,18.2,,34
232,천안,2022-04-20 20:00,15.4,,44
232,천안,2022-04-20 21:00,13.2,,55
232,천안,2022-04-20 22:00,11.1,,65
232,천안,2022-04-20 23:00,9.3,,72
232,천안,2022-04-21 00:00,8.3,,77
232,천안,2022-04-21 01:00,7.1,,87
232,천안,2022-04-21 02:00,6.5,,91
232,천안,2022-04-21 03:00,5.7,,94
232,천안,2022-04-21 04:00,5.2,,97
232,천안,2022-04-21 05:00,5,,96
232,천안,2022-04-21 06:00,4.9,,97
232,천안,2022-04-21 07:00,5.8,,93
232,천안,2022-04-21 08:00,8.1,,83
232,천안,2022-04-21 09:00,12,,63
232,천안,2022-04-21 10:00,15.4,,46
232,천안,2022-04-21 11:00,17.9,,31
232,천안,2022-04-21 12:00,19.7,,23
232,천안,2022-04-21 13:00,20.1,,24
232,천안,2022-04-21 14:00,20.1,,25
232,천안,2022-04-21 15:00,21,,24
232,천안,2022-04-21 16:00,21.1,,26
232,천안,2022-04-21 17:00,20.2,,30
232,천안,2022-04-21 18:00,19.7,,26
232,천안,2022-04-21 19:00,18.1,,37
232,천안,2022-04-21 20:00,16.8,,50
232,천안,2022-04-21 21:00,14,,61
232,천안,2022-04-21 22:00,12.5,,68
232,천안,2022-04-21 23:00,10.8,,76
232,천안,2022-04-22 00:00,10.2,,85
232,천안,2022-04-22 01:00,9.2,,87
232,천안,2022-04-22 02:00,9.1,,91
232,천안,2022-04-22 03:00,8.3,,93
232,천안,2022-04-22 04:00,8,,97
232,천안,2022-04-22 05:00,7.9,,96
232,천안,2022-04-22 06:00,9.1,,87
232,천안,2022-04-22 07:00,13.3,,71
232,천안,2022-04-22 08:00,14.5,,65
232,천안,2022-04-22 09:00,15.5,,62
232,천안,2022-04-22 10:00,17.5,,58
232,천안,2022-04-22 11:00,20,,54
232,천안,2022-04-22 12:00,22.1,,50
232,천안,2022-04-22 13:00,21.2,,53
232,천안,2022-04-22 14:00,20.9,,57
232,천안,2022-04-22 15:00,22.2,,55
232,천안,2022-04-22 16:00,21.3,,58
232,천안,2022-04-22 17:00,20,,62
232,천안,2022-04-22 18:00,17.7,,71
232,천안,2022-04-22 19:00,16,,80
232,천안,2022-04-22 20:00,15.3,,87
232,천안,2022-04-22 21:00,14.7,,91
232,천안,2022-04-22 22:00,14.8,,91
232,천안,2022-04-22 23:00,14.7,,91
232,천안,2022-04-23 00:00,14.5,,93
232,천안,2022-04-23 01:00,14.1,,94
232,천안,2022-04-23 02:00,13.3,,91
232,천안,2022-04-23 03:00,12,,97
232,천안,2022-04-23 04:00,12.1,,98
232,천안,2022-04-23 05:00,10.7,,98
232,천안,2022-04-23 06:00,9.6,,100
232,천안,2022-04-23 07:00,9.8,,100
232,천안,2022-04-23 08:00,12.4,,90
232,천안,2022-04-23 09:00,14.5,,78
232,천안,2022-04-23 10:00,15.8,,70
232,천안,2022-04-23 11:00,17.4,,58
232,천안,2022-04-23 12:00,19.1,,45
232,천안,2022-04-23 13:00,20.9,,36
232,천안,2022-04-23 14:00,22.1,,29
232,천안,2022-04-23 15:00,23.8,,30
232,천안,2022-04-23 16:00,23.9,,24
232,천안,2022-04-23 17:00,24,,25
232,천안,2022-04-23 18:00,23.9,,27
232,천안,2022-04-23 19:00,21.5,,35
232,천안,2022-04-23 20:00,17.5,,49
232,천안,2022-04-23 21:00,15.4,,57
232,천안,2022-04-23 22:00,13.9,,66
232,천안,2022-04-23 23:00,13.6,,65
232,천안,2022-04-24 00:00,12.1,,72
232,천안,2022-04-24 01:00,11.3,,76
232,천안,2022-04-24 02:00,10.9,,78
232,천안,2022-04-24 03:00,10.6,,85
232,천안,2022-04-24 04:00,10.7,,88
232,천안,2022-04-24 05:00,11.9,,86
232,천안,2022-04-24 06:00,12.3,,84
232,천안,2022-04-24 07:00,13.3,,84
232,천안,2022-04-24 08:00,14.8,,81
232,천안,2022-04-24 09:00,17.1,,71
232,천안,2022-04-24 10:00,18.7,,69
232,천안,2022-04-24 11:00,20.9,,61
232,천안,2022-04-24 12:00,22.3,,52
232,천안,2022-04-24 13:00,23.7,,46
232,천안,2022-04-24 14:00,25.6,,44
232,천안,2022-04-24 15:00,26.3,,37
232,천안,2022-04-24 16:00,26.5,,32
232,천안,2022-04-24 17:00,23.9,,50
232,천안,2022-04-24 18:00,21.8,,60
232,천안,2022-04-24 19:00,18.8,,72
232,천안,2022-04-24 20:00,17.3,,81
232,천안,2022-04-24 21:00,16.7,,88
232,천안,2022-04-24 22:00,15.7,,92
232,천안,2022-04-24 23:00,14.8,,98
232,천안,2022-04-25 00:00,13.6,,99
232,천안,2022-04-25 01:00,13.8,,99
232,천안,2022-04-25 02:00,14.4,,99
232,천안,2022-04-25 03:00,14.9,,98
232,천안,2022-04-25 04:00,15,,97
232,천안,2022-04-25 05:00,15.4,,97
232,천안,2022-04-25 06:00,15.5,,98
232,천안,2022-04-25 07:00,15.9,,96
232,천안,2022-04-25 08:00,16.7,,91
232,천안,2022-04-25 09:00,17.6,,86
232,천안,2022-04-25 10:00,19.2,,78
232,천안,2022-04-25 11:00,20.5,,69
232,천안,2022-04-25 12:00,22.8,,60
232,천안,2022-04-25 13:00,24.1,,54
232,천안,2022-04-25 14:00,24.7,,49
232,천안,2022-04-25 15:00,25.1,,43
232,천안,2022-04-25 16:00,24.6,,43
232,천안,2022-04-25 17:00,23.2,,50
232,천안,2022-04-25 18:00,21.8,,61
232,천안,2022-04-25 19:00,19.8,,69
232,천안,2022-04-25 20:00,19.3,,70
232,천안,2022-04-25 21:00,18.6,,71
232,천안,2022-04-25 22:00,17.1,1.6,95
232,천안,2022-04-25 23:00,16.7,.9,94
232,천안,2022-04-26 00:00,15.7,1.4,99
232,천안,2022-04-26 01:00,15.7,.1,99
232,천안,2022-04-26 02:00,15.7,2.4,99
232,천안,2022-04-26 03:00,15.7,1.2,99
232,천안,2022-04-26 04:00,15.5,1.8,99
232,천안,2022-04-26 05:00,15.4,1.3,99
232,천안,2022-04-26 06:00,15.4,1.6,99
232,천안,2022-04-26 07:00,15.3,.5,99
232,천안,2022-04-26 08:00,15.5,.1,99
232,천안,2022-04-26 09:00,16.4,,97
232,천안,2022-04-26 10:00,17.9,,88
232,천안,2022-04-26 11:00,19,,83
232,천안,2022-04-26 12:00,20.7,,76
232,천안,2022-04-26 13:00,21.7,,68
232,천안,2022-04-26 14:00,23.5,,60
232,천안,2022-04-26 15:00,23.9,,58
232,천안,2022-04-26 16:00,23.6,,57
232,천안,2022-04-26 17:00,23.1,,57
232,천안,2022-04-26 18:00,22.4,,59
232,천안,2022-04-26 19:00,21.2,,59
232,천안,2022-04-26 20:00,19.6,,63
232,천안,2022-04-26 21:00,18.5,,66
232,천안,2022-04-26 22:00,17.7,,72
232,천안,2022-04-26 23:00,16.6,,77
232,천안,2022-04-27 00:00,15.6,,87
232,천안,2022-04-27 01:00,15.3,,82
232,천안,2022-04-27 02:00,14.9,,66
232,천안,2022-04-27 03:00,14.1,,51
232,천안,2022-04-27 04:00,13.3,,42
232,천안,2022-04-27 05:00,12.2,,41
232,천안,2022-04-27 06:00,10.2,,52
232,천안,2022-04-27 07:00,11.2,,55
232,천안,2022-04-27 08:00,13.7,,41
232,천안,2022-04-27 09:00,15.7,,28
232,천안,2022-04-27 10:00,16.8,,29
232,천안,2022-04-27 11:00,17.6,,27
232,천안,2022-04-27 12:00,18.9,,26
232,천안,2022-04-27 13:00,20.9,,25
232,천안,2022-04-27 14:00,21.2,,24
232,천안,2022-04-27 15:00,22.1,,24
232,천안,2022-04-27 16:00,22.1,,25
232,천안,2022-04-27 17:00,22.2,,26
232,천안,2022-04-27 18:00,19.4,,31
232,천안,2022-04-27 19:00,17.1,,33
232,천안,2022-04-27 20:00,15.3,,35
232,천안,2022-04-27 21:00,14.4,,35
232,천안,2022-04-27 22:00,11.7,,52
232,천안,2022-04-27 23:00,10.6,,62
232,천안,2022-04-28 00:00,9.2,,69
232,천안,2022-04-28 01:00,9.1,,71
232,천안,2022-04-28 02:00,8.4,,77
232,천안,2022-04-28 03:00,7.9,,82
232,천안,2022-04-28 04:00,7.5,,90
232,천안,2022-04-28 05:00,7,,89
232,천안,2022-04-28 06:00,6.8,,90
232,천안,2022-04-28 07:00,8.1,,87
232,천안,2022-04-28 08:00,10.8,,73
232,천안,2022-04-28 09:00,14.8,,59
232,천안,2022-04-28 10:00,17.4,,50
232,천안,2022-04-28 11:00,20.4,,43
232,천안,2022-04-28 12:00,21.7,,38
232,천안,2022-04-28 13:00,22.9,,37
232,천안,2022-04-28 14:00,24,,35
232,천안,2022-04-28 15:00,24.2,,35
232,천안,2022-04-28 16:00,21.7,,39
232,천안,2022-04-28 17:00,19.6,,40
232,천안,2022-04-28 18:00,18.1,,34
232,천안,2022-04-28 19:00,17.4,,35
232,천안,2022-04-28 20:00,16.4,0,40
232,천안,2022-04-28 21:00,16,,43
232,천안,2022-04-28 22:00,15.8,,47
232,천안,2022-04-28 23:00,15.2,,50
232,천안,2022-04-29 00:00,15.4,0,53
232,천안,2022-04-29 01:00,15.9,,52
232,천안,2022-04-29 02:00,15.8,,53
232,천안,2022-04-29 03:00,12.1,1.5,94
232,천안,2022-04-29 04:00,11.4,2.8,99
232,천안,2022-04-29 05:00,10.9,4.2,94
232,천안,2022-04-29 06:00,9.8,2.1,94
232,천안,2022-04-29 07:00,9.7,1,90
232,천안,2022-04-29 08:00,9.1,1.1,94
232,천안,2022-04-29 09:00,9.7,.1,88
232,천안,2022-04-29 10:00,11.8,,78
232,천안,2022-04-29 11:00,12.8,,68
232,천안,2022-04-29 12:00,13.1,,66
232,천안,2022-04-29 13:00,14.3,,62
232,천안,2022-04-29 14:00,14.2,,58
232,천안,2022-04-29 15:00,14.7,,59
232,천안,2022-04-29 16:00,14.7,,57
232,천안,2022-04-29 17:00,14.2,,62
232,천안,2022-04-29 18:00,13.9,,64
232,천안,2022-04-29 19:00,13.4,,66
232,천안,2022-04-29 20:00,12.7,,73
232,천안,2022-04-29 21:00,12.3,,82
232,천안,2022-04-29 22:00,12,,86
232,천안,2022-04-29 23:00,12,,84
232,천안,2022-04-30 00:00,11.9,,82
232,천안,2022-04-30 01:00,11.3,,77
232,천안,2022-04-30 02:00,10,,91
232,천안,2022-04-30 03:00,9.1,,94
232,천안,2022-04-30 04:00,8,,98
232,천안,2022-04-30 05:00,8.2,,100
232,천안,2022-04-30 06:00,8.9,,97
232,천안,2022-04-30 07:00,9.6,,95
232,천안,2022-04-30 08:00,11.4,,82
232,천안,2022-04-30 09:00,12.2,,68
232,천안,2022-04-30 10:00,13.9,,56
232,천안,2022-04-30 11:00,15.4,,52
232,천안,2022-04-30 12:00,15.7,,49
232,천안,2022-04-30 13:00,16.6,,49
232,천안,2022-04-30 14:00,17.5,,49
232,천안,2022-04-30 15:00,17.8,,50
232,천안,2022-04-30 16:00,16.2,,59
232,천안,2022-04-30 17:00,13.9,,73
232,천안,2022-04-30 18:00,13.2,,74
232,천안,2022-04-30 19:00,12.9,,75
232,천안,2022-04-30 20:00,11.8,,70
232,천안,2022-04-30 21:00,10.7,,72
232,천안,2022-04-30 22:00,10.3,,78
232,천안,2022-04-30 23:00,10.3,,83
232,천안,2022-05-01 00:00,10.4,,84
232,천안,2022-05-01 01:00,9.8,,90
232,천안,2022-05-01 02:00,8.8,,95
232,천안,2022-05-01 03:00,7.1,,100
232,천안,2022-05-01 04:00,6.1,,100
232,천안,2022-05-01 05:00,5.2,,100
232,천안,2022-05-01 06:00,4.4,,100
232,천안,2022-05-01 07:00,5.2,,100
232,천안,2022-05-01 08:00,6.9,,100
232,천안,2022-05-01 09:00,11,,71
232,천안,2022-05-01 10:00,14.1,,52
232,천안,2022-05-01 11:00,16.5,,32
232,천안,2022-05-01 12:00,16.8,,30
232,천안,2022-05-01 13:00,17.9,,24
232,천안,2022-05-01 14:00,18.6,,24
232,천안,2022-05-01 15:00,18.3,,23
232,천안,2022-05-01 16:00,17.8,,24
232,천안,2022-05-01 17:00,16.9,,24
232,천안,2022-05-01 18:00,16.1,,25
232,천안,2022-05-01 19:00,14.7,,28
232,천안,2022-05-01 20:00,13.2,,34
232,천안,2022-05-01 21:00,11.8,,40
232,천안,2022-05-01 22:00,9.6,,53
232,천안,2022-05-01 23:00,8.7,,62
232,천안,2022-05-02 00:00,7.9,,69
232,천안,2022-05-02 01:00,7.5,,72
232,천안,2022-05-02 02:00,7.2,,82
232,천안,2022-05-02 03:00,7.1,,86
232,천안,2022-05-02 04:00,5.8,,94
232,천안,2022-05-02 05:00,5.4,,97
232,천안,2022-05-02 06:00,5,,100
232,천안,2022-05-02 07:00,6.5,,99
232,천안,2022-05-02 08:00,9.9,,86
232,천안,2022-05-02 09:00,12.6,,70
232,천안,2022-05-02 10:00,14.6,,55
232,천안,2022-05-02 11:00,17,,36
232,천안,2022-05-02 12:00,17.2,,34
232,천안,2022-05-02 13:00,18.4,,25
232,천안,2022-05-02 14:00,18.4,,27
232,천안,2022-05-02 15:00,17.8,,27
232,천안,2022-05-02 16:00,17.9,,19
232,천안,2022-05-02 17:00,16.9,,22
232,천안,2022-05-02 18:00,15.8,,35
232,천안,2022-05-02 19:00,14.5,,38
232,천안,2022-05-02 20:00,13.4,,41
232,천안,2022-05-02 21:00,11.4,,51
232,천안,2022-05-02 22:00,9.9,,60
232,천안,2022-05-02 23:00,8.4,,69
232,천안,2022-05-03 00:00,7.6,,74
232,천안,2022-05-03 01:00,6.3,,87
232,천안,2022-05-03 02:00,5.2,,94
232,천안,2022-05-03 03:00,4.5,,97
232,천안,2022-05-03 04:00,4,,99
232,천안,2022-05-03 05:00,3.7,,99
232,천안,2022-05-03 06:00,3.1,,100
232,천안,2022-05-03 07:00,5,,95
232,천안,2022-05-03 08:00,9,,77
232,천안,2022-05-03 09:00,11.7,,62
232,천안,2022-05-03 10:00,14.3,,47
232,천안,2022-05-03 11:00,16.7,,42
232,천안,2022-05-03 12:00,17.3,,37
232,천안,2022-05-03 13:00,19.2,,26
232,천안,2022-05-03 14:00,20.9,,23
232,천안,2022-05-03 15:00,21.4,,24
232,천안,2022-05-03 16:00,21.2,,22
232,천안,2022-05-03 17:00,20.5,,24
232,천안,2022-05-03 18:00,19.4,,26
232,천안,2022-05-03 19:00,17.7,,26
232,천안,2022-05-03 20:00,14.3,,41
232,천안,2022-05-03 21:00,12.4,,54
232,천안,2022-05-03 22:00,10.4,,63
232,천안,2022-05-03 23:00,9,,71
232,천안,2022-05-04 00:00,8,,75
232,천안,2022-05-04 01:00,6.8,,82
232,천안,2022-05-04 02:00,6.4,,85
232,천안,2022-05-04 03:00,6,,90
232,천안,2022-05-04 04:00,5.3,,92
232,천안,2022-05-04 05:00,4.8,,97
232,천안,2022-05-04 06:00,4.9,,94
232,천안,2022-05-04 07:00,7.1,,87
232,천안,2022-05-04 08:00,11.2,,69
232,천안,2022-05-04 09:00,15.1,,47
232,천안,2022-05-04 10:00,17.5,,41
232,천안,2022-05-04 11:00,19.9,,36
232,천안,2022-05-04 12:00,21.8,,28
232,천안,2022-05-04 13:00,24.1,,29
232,천안,2022-05-04 14:00,24.8,,28
232,천안,2022-05-04 15:00,25.3,,28
232,천안,2022-05-04 16:00,25.5,,31
232,천안,2022-05-04 17:00,24.4,,31
232,천안,2022-05-04 18:00,22.9,,33
232,천안,2022-05-04 19:00,20.8,,39
232,천안,2022-05-04 20:00,18.8,,47
232,천안,2022-05-04 21:00,16.3,,56
232,천안,2022-05-04 22:00,13.5,,71
232,천안,2022-05-04 23:00,11.8,,77
232,천안,2022-05-05 00:00,10.6,,89
232,천안,2022-05-05 01:00,9.9,,89
232,천안,2022-05-05 02:00,8.7,,96
232,천안,2022-05-05 03:00,8.2,,96
232,천안,2022-05-05 04:00,7.4,,97
232,천안,2022-05-05 05:00,6.8,,98
232,천안,2022-05-05 06:00,6.7,,97
232,천안,2022-05-05 07:00,8.8,,93
232,천안,2022-05-05 08:00,12.5,,74
232,천안,2022-05-05 09:00,16.9,,48
232,천안,2022-05-05 10:00,19.3,,44
232,천안,2022-05-05 11:00,21.5,,40
232,천안,2022-05-05 12:00,22.7,,36
232,천안,2022-05-05 13:00,24.2,,33
232,천안,2022-05-05 14:00,24.2,,30
232,천안,2022-05-05 15:00,25.2,,32
232,천안,2022-05-05 16:00,25,,29
232,천안,2022-05-05 17:00,25.3,,34
232,천안,2022-05-05 18:00,23.9,,43
232,천안,2022-05-05 19:00,21.5,,48
232,천안,2022-05-05 20:00,19.5,,55
232,천안,2022-05-05 21:00,16.9,,67
232,천안,2022-05-05 22:00,15.4,,77
232,천안,2022-05-05 23:00,14.5,,80
232,천안,2022-05-06 00:00,13.1,,91
232,천안,2022-05-06 01:00,11.9,,98
232,천안,2022-05-06 02:00,11.4,,99
232,천안,2022-05-06 03:00,11,,99
232,천안,2022-05-06 04:00,10,,99
232,천안,2022-05-06 05:00,9.9,,99
232,천안,2022-05-06 06:00,9.7,,99
232,천안,2022-05-06 07:00,11.6,,97
232,천안,2022-05-06 08:00,15.1,,83
232,천안,2022-05-06 09:00,18.6,,63
232,천안,2022-05-06 10:00,20.5,,56
232,천안,2022-05-06 11:00,22.2,,52
232,천안,2022-05-06 12:00,23,,51
232,천안,2022-05-06 13:00,24.4,,43
232,천안,2022-05-06 14:00,24,,46
232,천안,2022-05-06 15:00,25.2,,41
232,천안,2022-05-06 16:00,25.2,,40
232,천안,2022-05-06 17:00,24.4,,46
232,천안,2022-05-06 18:00,22.8,,54
232,천안,2022-05-06 19:00,20.9,,54
232,천안,2022-05-06 20:00,20.1,,58
232,천안,2022-05-06 21:00,18.8,,72
232,천안,2022-05-06 22:00,17.7,,90
232,천안,2022-05-06 23:00,17.2,,91
232,천안,2022-05-07 00:00,16.1,,98
232,천안,2022-05-07 01:00,15.2,,99
232,천안,2022-05-07 02:00,15.6,,99
232,천안,2022-05-07 03:00,16.1,,98
232,천안,2022-05-07 04:00,15.8,,99
232,천안,2022-05-07 05:00,15.6,,99
232,천안,2022-05-07 06:00,15.9,,99
232,천안,2022-05-07 07:00,16,,98
232,천안,2022-05-07 08:00,16.5,,94
232,천안,2022-05-07 09:00,17.3,,87
232,천안,2022-05-07 10:00,18.6,,75
232,천안,2022-05-07 11:00,16.6,,81
232,천안,2022-05-07 12:00,18.3,,67
232,천안,2022-05-07 13:00,19.2,,56
232,천안,2022-05-07 14:00,20.4,,50
232,천안,2022-05-07 15:00,21.2,,48
232,천안,2022-05-07 16:00,20.5,,30
232,천안,2022-05-07 17:00,20.7,,26
232,천안,2022-05-07 18:00,18.8,,27
232,천안,2022-05-07 19:00,17.5,,32
232,천안,2022-05-07 20:00,15.4,,38
232,천안,2022-05-07 21:00,14.5,,41
232,천안,2022-05-07 22:00,13.4,,50
232,천안,2022-05-07 23:00,12,,59
232,천안,2022-05-08 00:00,10.9,,65
232,천안,2022-05-08 01:00,10.5,,69
232,천안,2022-05-08 02:00,10.5,,71
232,천안,2022-05-08 03:00,10.6,,73
232,천안,2022-05-08 04:00,10.9,,75
232,천안,2022-05-08 05:00,11.2,,71
232,천안,2022-05-08 06:00,11.9,,66
232,천안,2022-05-08 07:00,13.4,,58
232,천안,2022-05-08 08:00,14.5,,55
232,천안,2022-05-08 09:00,15.5,,50
232,천안,2022-05-08 10:00,16.8,,42
232,천안,2022-05-08 11:00,18,,39
232,천안,2022-05-08 12:00,19.5,,38
232,천안,2022-05-08 13:00,19.5,,38
232,천안,2022-05-08 14:00,19.8,,40
232,천안,2022-05-08 15:00,20,,37
232,천안,2022-05-08 16:00,19.2,,39
232,천안,2022-05-08 17:00,18.3,,40
232,천안,2022-05-08 18:00,17.7,,42
232,천안,2022-05-08 19:00,16.7,,47
232,천안,2022-05-08 20:00,15.9,,48
232,천안,2022-05-08 21:00,15.9,,43
232,천안,2022-05-08 22:00,12.9,0,65
232,천안,2022-05-08 23:00,11.3,.5,82
232,천안,2022-05-09 00:00,11.2,.5,86
232,천안,2022-05-09 01:00,10.9,1.3,92
232,천안,2022-05-09 02:00,10.7,.4,93
232,천안,2022-05-09 03:00,10.5,.5,94
232,천안,2022-05-09 04:00,10.7,0,95
232,천안,2022-05-09 05:00,10.8,0,95
232,천안,2022-05-09 06:00,11.4,,83
232,천안,2022-05-09 07:00,11.5,,88
232,천안,2022-05-09 08:00,12.6,,82
232,천안,2022-05-09 09:00,14.6,,71
232,천안,2022-05-09 10:00,16.1,,57
232,천안,2022-05-09 11:00,17.7,,50
232,천안,2022-05-09 12:00,18.6,,51
232,천안,2022-05-09 13:00,20.5,,46
232,천안,2022-05-09 14:00,21.3,,39
232,천안,2022-05-09 15:00,22,,34
232,천안,2022-05-09 16:00,22.4,,28
232,천안,2022-05-09 17:00,22.5,,26
232,천안,2022-05-09 18:00,22.5,,24
232,천안,2022-05-09 19:00,21.1,,32
232,천안,2022-05-09 20:00,17.3,,44
232,천안,2022-05-09 21:00,14,,60
232,천안,2022-05-09 22:00,12.7,,65
232,천안,2022-05-09 23:00,12,,67
232,천안,2022-05-10 00:00,10.5,,71
232,천안,2022-05-10 01:00,9.4,,73
232,천안,2022-05-10 02:00,8.5,,77
232,천안,2022-05-10 03:00,7.7,,85
232,천안,2022-05-10 04:00,7.6,,85
232,천안,2022-05-10 05:00,7.9,,88
232,천안,2022-05-10 06:00,8.1,,87
232,천안,2022-05-10 07:00,9.5,,78
232,천안,2022-05-10 08:00,12.2,,68
232,천안,2022-05-10 09:00,17,,37
232,천안,2022-05-10 10:00,18.5,,31
232,천안,2022-05-10 11:00,19.7,,31
232,천안,2022-05-10 12:00,21.3,,26
232,천안,2022-05-10 13:00,22.8,,17
232,천안,2022-05-10 14:00,23.5,,18
232,천안,2022-05-10 15:00,23.1,,19
232,천안,2022-05-10 16:00,23.5,,20
232,천안,2022-05-10 17:00,24.1,,21
232,천안,2022-05-10 18:00,23.4,,23
232,천안,2022-05-10 19:00,21,,32
232,천안,2022-05-10 20:00,19.7,,36
232,천안,2022-05-10 21:00,18.5,,42
232,천안,2022-05-10 22:00,18.1,,40
232,천안,2022-05-10 23:00,17.4,,37
232,천안,2022-05-11 00:00,15.3,,52
232,천안,2022-05-11 01:00,14.5,,57
232,천안,2022-05-11 02:00,14.4,,59
232,천안,2022-05-11 03:00,13.8,,63
232,천안,2022-05-11 04:00,11.9,,74
232,천안,2022-05-11 05:00,11.5,,76
232,천안,2022-05-11 06:00,11.5,,76
232,천안,2022-05-11 07:00,13.2,,65
232,천안,2022-05-11 08:00,15,,58
232,천안,2022-05-11 09:00,17.6,,46
232,천안,2022-05-11 10:00,19.5,,44
232,천안,2022-05-11 11:00,21.2,,45
232,천안,2022-05-11 12:00,22.2,,42
